Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,100.000000 ,300.000000 ,500.000000 ,700.000000 ,900.000000 ,1100.000000 ,1300.000000 ,1500.000000 ,1700.000000 ,1900.000000 ,2100.000000  
27/02/2012 21:00,734926.875000,26.875000,1,1,1,0.250941,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 22:00,734926.916667,26.916667,1,1,1,0.249518,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
27/02/2012 23:00,734926.958333,26.958333,1,1,1,0.248105,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 00:00,734927.000000,27.000000,1,1,1,0.246700,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 01:00,734927.041667,27.041667,1,1,1,0.245304,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 02:00,734927.083333,27.083333,1,1,1,0.243916,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 03:00,734927.125000,27.125000,1,1,1,0.242536,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 04:00,734927.166667,27.166667,1,1,1,0.241165,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 05:00,734927.208333,27.208333,1,1,1,0.239801,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 06:00,734927.250000,27.250000,1,1,1,0.238445,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 07:00,734927.291667,27.291667,1,1,1,0.237097,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 08:00,734927.333333,27.333333,1,1,1,0.235756,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 09:00,734927.375000,27.375000,1,1,1,0.234423,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 10:00,734927.416667,27.416667,1,1,1,0.233097,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 11:00,734927.458333,27.458333,1,1,1,0.231779,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 12:00,734927.500000,27.500000,1,1,1,0.230468,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 13:00,734927.541667,27.541667,1,1,1,0.229165,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 14:00,734927.583333,27.583333,1,1,1,0.227869,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 15:00,734927.625000,27.625000,1,1,1,0.226581,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 16:00,734927.666667,27.666667,1,1,1,0.225300,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 17:00,734927.708333,27.708333,1,1,1,0.224026,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 18:00,734927.750000,27.750000,1,1,1,0.222759,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 19:00,734927.791667,27.791667,1,1,1,0.221500,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 20:00,734927.833333,27.833333,1,1,1,0.220249,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 21:00,734927.875000,27.875000,1,1,1,0.219004,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 22:00,734927.916667,27.916667,1,1,1,0.217767,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
28/02/2012 23:00,734927.958333,27.958333,1,1,1,0.216537,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 00:00,734928.000000,28.000000,1,1,1,0.215314,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 01:00,734928.041667,28.041667,1,1,1,0.214099,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 02:00,734928.083333,28.083333,1,1,1,0.212891,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 03:00,734928.125000,28.125000,1,1,1,0.211691,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 04:00,734928.166667,28.166667,1,1,1,0.210497,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 05:00,734928.208333,28.208333,1,1,1,0.209310,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 06:00,734928.250000,28.250000,1,1,1,0.208130,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 07:00,734928.291667,28.291667,1,1,1,0.206957,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 08:00,734928.333333,28.333333,1,1,1,0.205792,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 09:00,734928.375000,28.375000,1,1,1,0.204633,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 10:00,734928.416667,28.416667,1,1,1,0.203479,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 11:00,734928.458333,28.458333,1,1,1,0.202332,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 12:00,734928.500000,28.500000,1,1,1,0.201190,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 13:00,734928.541667,28.541667,1,1,1,0.200055,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 14:00,734928.583333,28.583333,1,1,1,0.198925,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 15:00,734928.625000,28.625000,1,1,1,0.197801,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 16:00,734928.666667,28.666667,1,1,1,0.196684,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 17:00,734928.708333,28.708333,1,1,1,0.195574,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 18:00,734928.750000,28.750000,1,1,1,0.194470,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 19:00,734928.791667,28.791667,1,1,1,0.193373,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 20:00,734928.833333,28.833333,1,1,1,0.192283,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 21:00,734928.875000,28.875000,1,1,1,0.191200,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 22:00,734928.916667,28.916667,1,1,1,0.190124,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
29/02/2012 23:00,734928.958333,28.958333,1,1,1,0.189055,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
01/03/2012 00:00,734929.000000,29.000000,1,1,1,0.187994,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
